folder_name,file_count,predicted_purpose,buckets,sample_file_1,sample_file_2,sample_file_3,select
"Howard, Lena",2,unknown,other=2,Final Ins Estimate for Lena Howard.pdf,Final Ins Estimate for Lena Howard.pdf,,
Hozio,15,unknown,"other=9, report=3, spreadsheet=3",Credit Card Authorization Template.docx.pdf,Credit_Card_Authorization_Template.docx.pdf,Madison Ave Construction SEO-Google Ads Proposal.pdf,
"Huanan - Del Castillo, Doris - LEGAL",5,property_appraisal,"other=3, contract=1, spreadsheet=1",24 Kirk Road Bayshore Pics.pdf,"Contracts, Legal.pdf",consumer affairs complaint.pdf,
Hyde Beach House,1,unknown,other=1,20220418154349053.pdf,,,
IICRC,9,unknown,"other=7, invoice=1, spreadsheet=1",20251029141803380.pdf,20220404134254606.pdf,20220404134311894.pdf,
IICRC certifications,1,unknown,other=1,madison firm renewal.pdf,,,
IINK,5,property_appraisal,"other=4, contract=1",Bob driver license.pdf,COI.pdf,Contractor license.pdf,
IPFS - Liability - RENEW AUTO PAY waiting for invoice 2-26,2,unknown,"invoice=1, other=1",IPFS - Liability.pdf,oxford millin liability insurance ipfs invoice for March.pdf,,
IT,26,property_appraisal,"other=17, invoice=6, contract=2, spreadsheet=1",HENRY_BOODIE-BB_FINAL_DRAFT.pdf,Boodie Rebuild Contract_May-2022.pdf,Franklin_BB_.pdf,
IVOR HILL,6,unknown,other=6,MAD_244-32_136TH_CLN_Final Draft.pdf,MAD_244-32_136TH_PO_Final Draft- REVISED PACK OUT EST.pdf,PACKBACK-EST-REVISED.pdf,
Impact Building Supply Inc,3,unknown,"other=2, spreadsheet=1",EIN NUMBER.pdf,IMPACT BUILDING SUPPLY INC 2.pdf,"Impact Building Supply, Inc. (1).pdf",
Information,2,unknown,other=2,RM job setup.docx,RM job setup.docx,,
Initial Mitigation,2,unknown,other=2,Our Mitigation - Donald Charlot.pdf,Our mitigation - Prashant Mody.pdf,,
Initial Rebuild,1,unknown,other=1,Our Rebuild - Donald Charlot.pdf,,,
Insight Environmental,1,unknown,other=1,"24-0267, Final Lead Remediation Protocol.pdf",,,
Insurance,69,claim_restoration,"spreadsheet=33, other=31, insurance=3, appraisal=2",State Farm WC policy.pdf,Billing_File_SSI-36243 (1).pdf,Policy-Policy-32675.pdf,
Insurance Approved Rebuild,1,unknown,other=1,WANDA_RODREGUEZ_&_J3_FINAL_DRAFT_W_USAGE_CAR.pdf,,,
Insurance Deck Page,1,unknown,other=1,20241003091957080.pdf,,,
Insurance Photo Report,1,unknown,other=1,Photo Report for Akines.pdf,,,
Insurance Policies,33,property_appraisal,"other=26, appraisal=4, spreadsheet=3",121 W. 21st Street.pdf,131 Robinwood.pdf,168 Moriches.pdf,
Insurance Policy,3,unknown,spreadsheet=3,insurance policy bonilla.pdf,Blake Reed Policy.pdf,Home policy.pdf,
Insurance dec page,1,claim_restoration,insurance=1,Insurance declaration page - Charos.pdf,,,
Insurance initial rebuild estimate,1,unknown,other=1,Sean Caruso Allstate initial rebuild estimate.pdf,,,
Intake,3,unknown,spreadsheet=3,Intake Worksheet.xls,Intake worksheet.xlsx,Residential property data worksheet.xlsx,
Intake Photos,2,unknown,other=2,SUSHKO-183_NORTH_KI1_FINAL_DRAFT_CON.pdf,Photos - Altamore.pdf,,
Intake Photos Dated,0,unknown,(empty),,,,
Intake and Mit Photos,1,unknown,other=1,Amador Photos.pdf,,,
Interrante - Water - 509 Gardiners Ave,0,unknown,(empty),,,,
"Interrante, Linda - smoke",27,property_appraisal,"other=22, spreadsheet=3, contract=2",-022-HO Settlement Letter (3)2 docs(PA)_(c).pdf,INTERRANTE_DUCT_CLN_Estimate.pdf,INTERRANTE_DUCT_CLN_FINAL_DRAFT_CAR.pdf,
Inventory - Freddy K,5,unknown,"other=3, spreadsheet=2",Allen Reilly Contents inventory - Freddy Klein.xlsx,Allen Reilly Contents inventory - Inventory.pdf,Content Photos - Reilly.pdf,
Inventory Invoice,1,unknown,other=1,BOB2.docx,,,
Investor Business Plan,1,unknown,spreadsheet=1,Investor Worksheet.xlsx,,,
Invoice and cause of boiler damage,1,unknown,other=1,INV-32031.pdf,,,
Invoices,27,unknown,"invoice=17, spreadsheet=6, other=4",Madison Ave Construction Invoice 103680_MAC.pdf,Madison Ave Construction Invoice 103680_ORIG.pdf,Madison Ave Construction Invoice 103686_MAC.pdf,
Irma - Mold - 219 Massachusetts Ave,0,unknown,(empty),,,,
Ishan Wahedi,4,unknown,other=4,20220506105123624.pdf,Letter of Termination.docx,20220506105123624.pdf,
Itel Report,2,unknown,other=2,Itel report - carpet.pdf,Itel report - wood flooring.pdf,,
Itel Reports,2,unknown,other=2,Itel - carpet report.pdf,Itel - wood report.pdf,,
JASMIN BRIAN,12,unknown,other=12,MAD_64_MAIN_CON.pdf,MAD_64_MAIN_EMS.pdf,MAD_64_MAIN_PB.pdf,
JOB LIST,500+,claim_restoration,"other=436, spreadsheet=28, report=26, invoice=6, insurance=2, appraisal=1, contract=1",519W23RDST-EMSWATER_Final Draft-revised.pdf,519W23RDST-EMSWATER_Final Draft.pdf,MAD_264-23_60TH_Final Draft- final.pdf,
JOB SUMMARY REPORTS 1.11.23,2,unknown,"other=1, spreadsheet=1",Job summary report inception to 1-11-23_2.pdf.xlsx,Job summary report inception to 1-11-23_2.pdf.xlsx.pdf,,
JOHN G - MOHAWK DEER PARK,36,property_appraisal,"other=26, report=6, contract=2, spreadsheet=2",ASBESTOS TESTING.pdf,GIAMMARINO PHOTOS.pdf,GIAMMARINO-ASBESTOS_Final Draft-REVISED.pdf,
JOS HARRY,8,unknown,"other=4, spreadsheet=4",INVENTORY_OF_NON-SALVAGEABLE_ITEMS_231282.xlsx,Jos photos.pdf,MAD_4_COL_CT_EMS_Final Draft-revised str cln.pdf,
"JUDGE, DOROTHY",10,unknown,other=10,JUDGE-PACKBACK-EST_Final_Draft.pdf,JUDGE-PACKOUTSTORAGE_Final_Draft.pdf,JUDGE-REPAIR-EST_Final_Draft__1_.pdf,
James - 28 Long Meadow Pl,0,unknown,(empty),,,,
January,5,unknown,spreadsheet=5,MAC Accounts Payable 1-16 - 1-20 -23.xlsx,MAC Accounts Payable 1-2 - 1-6 -23.xlsx,MAC Accounts Payable 1-22 - 1-27.xlsx,
Jason Fenley Esq,213,claim_restoration,"other=148, spreadsheet=44, invoice=10, contract=8, appraisal=2, estimate=1",MAC Account Statement 6-1-22.pdf,SONYA_WALKER_FINAL_DRAFT_CON.pdf,SONYA_WALKER_PO_PB__COMPONENTS_CON.pdf,
Jean Silien Reco Phil - 496 Greengrove Ave,0,unknown,(empty),,,,
Jeanette Connors - 5 Manitou Trail,0,unknown,(empty),,,,
Jeff Petracca - 10 Dorchester St,0,unknown,(empty),,,,
Jessica And Nick - 7 Wigeon Ct,0,unknown,(empty),,,,
Jessica Chiarello,2,unknown,other=2,Paperwork.pdf,Paperwork.pdf,,
Jessica Chiarello Nick - 49 Pheasant Ct,0,unknown,(empty),,,,
Jim Dandy,1,unknown,other=1,Jim Dandy Agreement-sea- revised.pdf,,,
Job Documents_files,0,unknown,(empty),,,,
Joe Chiarello 102 Madison Street Amityville NY,1,unknown,other=1,3223375V2_FINAL_DRAFT_CAR.pdf,,,
Joe Chiarello 106 Locust Drive Amityville NY 11701,1,unknown,other=1,3389557V2_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello 19 Hope Court Selden NY 11784,1,unknown,other=1,3376499V2_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello 33 Ford drive West Massapequa,1,unknown,other=1,JOE_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello 4 Sleepy Hollow Road Centereach,1,unknown,other=1,3527656V2_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello 41 Brookes Road West Babylon,1,unknown,other=1,3466514V2_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello 43 Lake Drive Wyandanch,1,unknown,other=1,3271316V2_FINAL_DRAFT_CAR.pdf,,,
Joe Chiarello 6 Marshall Street Massapequa,1,unknown,other=1,3465759V1_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Chiarello Jobs,9,unknown,other=9,3223375V2_FINAL_DRAFT_CAR.pdf,3389557V2_FINAL_DRAFT_DEPREC_CAR.pdf,3376499V2_FINAL_DRAFT_DEPREC_CAR.pdf,
Joe Chiarello's House 9 Hamilton Place Lake Grove,1,unknown,other=1,3527697V2_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Joe Joe,5,unknown,other=5,"106 Brefni St., Amityville - MIT.pdf","Prophete - 800 Mervin Ct., Baldwin - MIT.pdf","Roberts - 28 Birch Rd., Amityville - RB2.pdf",
Joe Joe - 9 Hamilton Pl,0,unknown,(empty),,,,
Joe Zawol - 17 Hudson Dr,0,unknown,(empty),,,,
Joes house 9 Hamilton Pl Lake Grove,1,unknown,spreadsheet=1,9_HAMILTON_PL_FINAL_DRAFT_CAR.pdf,,,
John Casselli - 57 Park St,2,unknown,invoice=2,Casselli Invoice 1-30-26.pdf,Casselli Invoice 1-7-26.pdf,,
John Dellatto - 168 North Ln,0,unknown,(empty),,,,
John Lapata Puffback ￼ - 15 Sparrow Ln,2,unknown,other=2,lapata fuel receipt.pdf,lapata oil receipts.pdf,,
John Lapota - Self-Pay Job For Repairs To Basement Apartment - 15 Sparrow lane Hunting NY,0,unknown,(empty),,,,
John Muscat - 239 w9th street,0,unknown,(empty),,,,
Johnson,2,unknown,other=2,709654_2022_Madison_Avenue_Construction_Corp_v_Lois_Johnson_ORDER___MOTION__SHO_16.pdf,Final Judgement.pdf,,
"Johnson, Lois - Fenley Attorney - Settled",1,unknown,other=1,payment received johnson.pdf,,,
"Jooma, Sajjad",14,property_appraisal,"other=8, spreadsheet=4, appraisal=1, invoice=1",Claim Rep Draft.pdf,Contents Final.xlsx,JOOMA(1)(1).xls,
Jooma-154 Hayrick Lane-REB - 154 Hayrick Lane,0,unknown,(empty),,,,
Jos File,15,unknown,other=15,2023.06.28_MAC Response to Jos Claim.pdf,20230530110905.pdf,20230731124742403.pdf,
Joseph Charles - 1479 Straight Path,1,unknown,other=1,Exported - Summary - 03-02-2026 03-02-2026.pdf,,,
Josephine Monti - 75 Amsterdam Rd,0,unknown,(empty),,,,
Joshua Maxwell,6,unknown,other=6,20220502164848279.pdf,IT-2104.pdf,W-4.pdf,
"Joya, Martir - new",3,property_appraisal,contract=3,contract Joya to be signed.pdf,joya contract to be signed.pdf,joya signed contract.pdf,
"July 4 2025 - Air Conditioner, Fire - 121 W 21st St",0,unknown,(empty),,,,
July AP,4,unknown,spreadsheet=4,MAC Accounts Payable 7-11 to 7-15.xlsx,MAC Accounts Payable 7-18 to 7-22.xlsx,MAC Accounts Payable 7-25 to 7-29.xlsx,
June,4,unknown,spreadsheet=4,Week 5-29-23 - 6-2-23.xlsx,6-10-24 - 6-15-24.xlsx,6-4-24 - 6-7-24.xlsx,
June AP,2,unknown,spreadsheet=2,MAC Accounts Payable 6-20 to 6-24.xlsx,MAC Accounts Payable 6-27 to 7-1.xlsx,,
Junk Trash Out - Matteo,1,unknown,other=1,Attina disposal.pdf,,,
Justin BC Estimate,1,unknown,other=1,Flip it 14 LLC-613 Bourdois Avenue - Estimate.pdf,,,
Justin BC Rebuild estimate - Ray Anderson,1,unknown,other=1,rebuild estimate by ray anderson bc.pdf,,,
Justin Documents (SIGNED),1,unknown,spreadsheet=1,UTF-8UTF-8OPLC Regulation 10 - Victorious Pizzeria.pdf,,,
Justin Oland BC REB estimate,1,unknown,other=1,"10 Woodland Drive Valley Stream, NY ESTIMATE.pdf",,,
"KALTSAS - 68 BUSHWOOD DR, SHIRLEY",20,unknown,"other=18, invoice=2",KALTSAD-PACKBACK_Final Draft.pdf,KALTSAS-CONCLN_Final Draft.pdf,KALTSAS-PACKOUT-STRO_Final Draft.pdf,
KERRI LOPER-RIVERA JOSHUA RIVERA - 11 45TH ST ISLIP,1,unknown,spreadsheet=1,Rivera insurance policy.pdf,,,
KOSKOFF,8,unknown,other=8,Bruce Koskoff  -Abtron.pdf,KOSKOFF-ABATEMENT-_Final Draft - REVISED.pdf,KOSKOFF-ABATEMENT-_Final Draft- final.pdf,
"KOSKOFF- 905 CONNETQUOT AVE, ISLIP TERRACE",8,unknown,"other=6, invoice=2",KOSKOFF-ABATEMENT-_Final Draft.pdf,KOSKOFF-PO-PB-ST_Final Draft.pdf,KOSKOFF-REB-REVISE-2_Final Draft.pdf,
KRISHNA BEDESIE AND INDARDAI BEDASIE - 130-53 116th St,1,property_appraisal,contract=1,full contract.pdf,,,
Kathy Weber Water Damage - 265 Belmore Ave,1,property_appraisal,contract=1,weber signed contract.pdf,,,
Ken - 1527 N Gardiner Dr,0,unknown,(empty),,,,
"Kenneth 3,200,000 Worth 2.9 Was 4.2mill - 17 Romana Dr",0,unknown,(empty),,,,
Kereen Wiggins 516-668-7030 - 100 Northumberland Gate,0,unknown,(empty),,,,
"Kestemberg, Laura",10,unknown,"other=9, spreadsheet=1",Copy of depreciation check.pdf,Kestemberg Canceled Checks.pdf,Kestemberg Depreciation Request.pdf,
Kevin Barnett Reco Jude - 7 Georgia St,0,unknown,(empty),,,,
Kevin Finnegan - House Fire ( Mass) - 15 45th St,1,property_appraisal,contract=1,full contract.pdf,,,
Kevin From Chase Bank - 4 2nd St,0,unknown,(empty),,,,
Kevin Lee,2,unknown,other=2,approved change order.pdf,approved change order.pdf,,
"Kincaid, Earl",3,unknown,"invoice=1, other=1, spreadsheet=1",KINCAID_WORK_CHANGE_FINAL_DRAFT_CON.pdf,Kincaid Completion Pics.pdf,invoice for deductible and depreciation.pdf,
Kingstone First offer on REB,1,unknown,other=1,BROWN__YOLANDA_FINAL_DRAFT_DEPREC_CAR.pdf,,,
Kingstone Mit Offer,1,unknown,other=1,smbr compative -no contact for vendor.pdf,,,
"Kirchoff, Carole",11,unknown,"other=6, spreadsheet=3, invoice=1, report=1",Kirchhoff - Plumbing Bill.pdf,KIRCHOFF_STR_CLN_Invoice.pdf,KIRCHOFF_PACK_CONCLN_Estimate.pdf,
Kirk Harris - 40 Penataquit Ave,0,unknown,(empty),,,,
Kupisz,1,unknown,other=1,20240308133450085.pdf,,,
Kupisz loss,4,unknown,other=4,20240104145923923.pdf,Kupisz Lien.pdf,Kupisz Mit Estimate.pdf,
"LANE, KERRY - 127 SUNSET BLVD, WADING RIVER",10,unknown,other=10,MAD_127_SUNSET_CONCL_Final Draft.pdf,MAD_127_SUNSET_Final Draft.pdf,MAD_127_SUNSET_PO_Final Draft.pdf,
LAVELL-198 a Church Drive mastic Beach Ny 11951,4,unknown,other=4,MADISON_198A_CHU_PB_Final Draft.pdf,MADISON_198A_CHU_PO_Final Draft.pdf,MADISON_198A_CHU_PB_Final Draft.pdf,
"LEAL, ALEXANDRA",26,unknown,other=26,MAD_2_LIVINGSTON_RB.pdf,MAD_2_LIVING_ASB_Final Draft.pdf,MAD_2_LIVING_PB_Final Draft.pdf,
LEGAL,14,property_appraisal,"other=11, appraisal=2, contract=1",Authorization to Perform Service - Direction of Payment.pdf,CERTIFIED MAIL RECEIPTS.pdf,Client Information.pdf,
LEVERIDGE,14,unknown,other=14,LEVERDIGE PHOTOS.pdf,MAD_805_WINDMILL_CONCLN.pdf,MAD_805_WINDMILL_EMS.pdf,
LIGHTSPACE Technologies,1,unknown,invoice=1,Invoice-4423.pdf,,,
LINDELL -,10,unknown,"other=8, spreadsheet=2",ELETRIC INVOICE SUPPLEMENT.pdf,LINDELL-DISPOSAL_Final Draft.pdf,PACKBACK-LINDELL_Final Draft with_without Removal Depreciation.pdf,
LOWRY,6,unknown,other=6,DAVID LOWRY PHOTOS.docx,DAVID LOWRY PHOTOS.pdf,NON-SALVAGEABLE_CONTENTS_LIST_232591.pdf,
LUND - NORTON DRIVE SMITHTOWN,2,unknown,other=2,Lund - mitigation.pdf,Lund - mitigation.pdf,,
LWIZA,1,unknown,other=1,W-9.pdf,,,
Labor Log,1,unknown,other=1,Copy of Labor Logs - Patricia Lorenz - Sheet1.pdf,,,
Labor Quote 7_18_25 Chris M,1,unknown,other=1,GREENBERG_SEP_WORK_FINAL_DRAFT_CON.pdf,,,
"Laflare, Ryan",1,property_appraisal,contract=1,contract sent for signature.pdf,,,
Lama Drive LLC,10,unknown,other=10,Lama Drive - publication paid receipt - Copy.pdf,Lama Drive - publication paid receipt.pdf,Lama Drive LLC - Article of Org - Copy.pdf,
"Lamanna, Ray",18,unknown,"other=16, invoice=1, spreadsheet=1",By Laws Blue Ridge Condominium for Lamanna.pdf,COI Blue Ridge for Ray Lamanna.pdf,LAMANNA-200-BIRCHWOOD-CONTENTS.pdf,
Lamanna-200 Birchwood Road-CON - 200 Birchwood Road,0,unknown,(empty),,,,
Lamanna-200 Birchwood Road-DSP - 200 Birchwood Road,0,unknown,(empty),,,,
Lamanna-200 Birchwood Road-MIT - 200 Birchwood Road,0,unknown,(empty),,,,
Lamanna-200 Birchwood Road-REB - 200 Birchwood Road,0,unknown,(empty),,,,
Landmark,5,unknown,other=5,Caro PA Release form.pdf,Feldman PA Release form.pdf,General release.pdf,
"Lapata, John - Puffback",17,property_appraisal,"other=13, invoice=2, contract=1, spreadsheet=1",LAPATA(BOBBY P).xls,Lapata Content Inventory - Sheet1.pdf,LAPATA_DUCT_CLN_FINAL_DRAFT_CAR.pdf,
Lawrence Lyons,1,unknown,other=1,20250730134852871.pdf,,,
LeFever Marketing,2,unknown,"other=1, spreadsheet=1",Bobby - Madison Ave Realty Proposal.pdf,Marketing plan.docx,,
Lead - 121 winters dr,0,unknown,(empty),,,,
Lead - 4 SENECA CT,0,unknown,(empty),,,,
Lead - 41 Fairmount St,0,unknown,(empty),,,,
Lead Paint Abatement,1,unknown,other=1,VINCENT_BUI_LEAD_-2_FINAL_DRAFT_CON.pdf,,,
Lead-Sales Tracking,4,unknown,"spreadsheet=3, other=1",Angi leads.xlsx,Lead Generation Tracking-2.xlsx,Leads worksheet.xlsx,
Leads - Unknown,0,unknown,(empty),,,,
Lease Agreements,12,unknown,other=12,121 Robinwood.pdf,121 W 21.pdf,17 Windmill.pdf,
Lease Templates,23,unknown,"other=16, spreadsheet=5, report=2",121 W 21st St lease agreement.docx,131 Robinwood lease agreement.docx,17 Windmill lease agreement.docx,
Lebron Mentor-119 North 26-REB - 119 North 26,0,unknown,(empty),,,,
Lebron Mentor-119 North 26th Street-CON - 119 North 26th Street,0,unknown,(empty),,,,
Lebron Mentor-119 North 26th Street-MIT - 119 North 26th Street,0,unknown,(empty),,,,
"Lebron-Mentor, Gina",12,property_appraisal,"other=11, contract=1",signed contracts lebron-mentor.pdf,check 81677 - 20-2024-1521.pdf,GINA_MENTOR_FINAL_DRAFT_DEPREC_CAR.pdf,
Legacy Jobs,1,property_appraisal,contract=1,Rivera Client Info and Contracts.pdf,,,
Legal,14,property_appraisal,"other=11, appraisal=2, contract=1",Authorization to Perform Service - Direction of Payment.pdf,CERTIFIED MAIL RECEIPTS.pdf,Client Information.pdf,
"Legotti, Anthony",23,property_appraisal,"other=19, contract=3, spreadsheet=1",2024 - Legotti All-State Homeowners Policy.pdf,ANTHONY__LEGOTTI-CC_FINAL_DRAFT_CON.pdf,ANTHONY__LEGOTTI_BB2_FINAL_DRAFT_CON.pdf,
Legotti-61 Marc Drive-MIT - 61 Marc Drive,0,unknown,(empty),,,,
Legotti-61 Marc Drive-REB - 61 Marc Drive,0,unknown,(empty),,,,
Leona Repetti - 335 Revilo Ave,0,unknown,(empty),,,,
Lien for Cunningham,2,unknown,other=2,cunningham lien.pdf,home doc lien payment.pdf,,
Loan Financing,8,property_appraisal,"appraisal=5, spreadsheet=3",Copy of Corevest 2 Data Tape - Copy (1).xlsx,Copy of Data_tape (1).xlsx,Corevest 2 Data Tape.xlsx,
Loan Payoffs,1,unknown,spreadsheet=1,Loan Payoff worksheet.xlsx,,,
Loan Reconciliations,1,unknown,other=1,32 Easton close out check returned to sender for address.pdf,,,
Logic Web,6,unknown,"other=5, invoice=1",Billing & Fees.docx.pdf,Intro Summary.docx.pdf,Invoice-4423.pdf,
Looney,1,unknown,other=1,Looney Final State Farm Offering.pdf,,,
"Lorenz, Patricia",33,claim_restoration,"other=29, spreadsheet=2, contract=1, insurance=1",EST11_12_2025-21190032.pdf,PATRICIA_LORENZ_FINAL_DRAFT_DEPR_W_FAC_P_ALLST.pdf,Basement Damage Photos - Lorenz_companycam_report.pdf,
Loretta Worters Reco Bryan Karp- Water Damage - 2780 Natta Blvd,1,property_appraisal,contract=1,Worters contract signed.pdf,,,
Lorex,1,unknown,other=1,LOREX-HOME_MANUAL_EN_R2.pdf,,,
Lost leads,1,claim_restoration,insurance=1,474 kime insurance.pdf,,,
"Lou Attina - Pro-desk Home Depot - Recco,Steve Squiterro - 313 west 13th street deer park ny 11729",0,unknown,(empty),,,,
"Lucca, Jane",17,property_appraisal,"other=12, invoice=2, spreadsheet=2, contract=1",Approved Liberty Mutual Estimate.pdf,Certificate of completion.pdf,Completion Pictures - LUCCA.pdf,
Lucca-21 Dahlia Lane-MIT - 21 Dahlia Lane,0,unknown,(empty),,,,
Lucca-21 Dahlia Lane-REB - 21 Dahlia Lane,0,unknown,(empty),,,,
Luis Parra - 174 Lexington Rd,0,unknown,(empty),,,,
Lulenski- repair ],8,unknown,other=8,LULENSKI-POPBSTOR_Final Draft.pdf,LULENSKI-REPAIRS_Final Draft.pdf,photos.docx,
MAC,4,unknown,"other=3, spreadsheet=1",2024 Binder - Madison Avenue Construction Corp.pdf,Everest License.pdf,Excess Policy - Madison Avenue Construction Corp - 3-13-24.pdf,
MAC Corp,98,property_appraisal,"other=64, contract=22, spreadsheet=11, appraisal=1",2009 Special Meeting Minutes.docx,First Annual Meeting 2007.docx,2008 Minutes.docx,
MAC Staff Phone Numbers,2,unknown,other=2,Mac Madison Staff Phone Numbers - updated 10.13.22.docx,Mac Madison Staff Phone Numbers - updated 2.17.23.pdf,,
MAC-HomeDoc,4,unknown,other=4,MAC-HomeDoc.docx,MAC-HomeDoc.pdf,MAC-HomeDoc.docx,
MAKE IT HAPPEN PROPERTIES,146,property_appraisal,"spreadsheet=70, other=63, contract=7, invoice=3, report=3",121 W 21st Street - House Occupants.xlsx,131 Robinwood - House Occupants.xlsx,2023 Occupancy Ledger-DESKTOP-ODSMLA5-11.1.23.xlsx,
"MARTIEZ - 24 SPRUCE ST, BRENTWOOD",6,unknown,other=6,MAD_24_SPRUCE_ST1_Final Draft.pdf,MAD_24_SPRUCE_ST_Final Draft.pdf,PHOTOS.pdf,
"MAXWELL, KAREN - 68 PORT AVE, RONKONKOMA",12,unknown,other=12,MAD_68_PORT_AVE_CLN_Final Draft.pdf,MAD_68_PORT_AVE_EMS_Final Draft.pdf,MAD_68_PORT_AVE_PB_Final Draft.pdf,
"MAZZURCO-1032 MANOR LANE, BAY SHORE",2,unknown,spreadsheet=2,MAD_1032_MANOR_SUPPL_Final Draft.pdf,MAD_1032_MANOR_SUPPL_Final Draft.pdf,,
MCA,1,unknown,other=1,MCA Buyer personal.docx,,,
"MEDRANO - 140 HILLTOP DR, BRENTWOOD",22,unknown,"other=16, spreadsheet=4, invoice=2",BARNHILL-REPAIR-ESTIMATE.pdf,BARNHILL-REPAIR-SUPPLEMENT.pdf,Elect Invoice.pdf,
MERKLE -,16,unknown,other=16,MERKLE_315_VAN-PBSTO_Final Draft.pdf,MERKLE_315_VANPACKOU_Final Draft.pdf,MERKLE_315_VAN_B_CLN_Final Draft-REVISED.pdf,
MILLER-SHANNEL,4,unknown,other=4,MILLER-SHANNEL-CON_Final Draft-revised.pdf,MILLER-SHANNEL-CON_Final Draft.pdf,MILLER-SHANNEL-CON_Final Draft-revised.pdf,
MILTON SERVINO WYANDANCH,12,unknown,other=12,ADJUSTER REPAIR ESTIMATE FOR SERVINO.pdf,Bershire Adjuster info.pdf,MAD_10_S_25TH_BRDUP_Final Draft.pdf,
MOE Z ON,5,unknown,other=5,CP 575_MOE Z ON LLC (2).pdf,Filed copies-MOE Z ON LLC CERTIFICATE.pdf,MOE Z ON LLC - NY FILED COPIES (4) ARTICLES OF ORGANIZATION.pdf,
"MONTGOMERY - 119-19 221 ST, CAMBRIA HEIGHTS",10,unknown,other=10,MAD_119-19_221ST_PB_Final Draft.pdf,MAD_119-19_221ST_PO_Final Draft.pdf,MAD_119-19_221ST_ST_Final Draft.pdf,
Mac Contract,5,property_appraisal,"other=4, contract=1",Authorization to Perform Service - Direction of Payment.pdf,Bob Intake Worksheet2.docx,Client Information.pdf,
Mac Property Management-909 Oakwood Drive-Westmont-REB - 909 Oakwood Drive,0,unknown,(empty),,,,
Madison,1,unknown,spreadsheet=1,6-3-24 - 6-7-24.xlsx,,,
Madison Ave Construction,220,property_appraisal,"other=143, spreadsheet=60, invoice=9, report=5, contract=3",HENRY_BOODIE-BB_FINAL_DRAFT.pdf,Boodie Rebuild Contract_May-2022.pdf,Franklin_BB_.pdf,
Madison Ave Construction - 81 E Jefryn Blvd,1,unknown,other=1,Doc Mar 02 120230.pdf,,,
Madison ave contract,1,unknown,other=1,20240809145059415.pdf,,,
Madisonisms,1,unknown,other=1,That Sir is not a chip in your toilet.docx,,,
Maickel,3,unknown,other=3,20240130151322842.pdf,20240130151335664.pdf,20240130151353518.pdf,
Make it Happen Properties Corp,81,property_appraisal,"other=49, spreadsheet=21, contract=5, invoice=3, report=3",2023 Occupancy Ledger-DESKTOP-ODSMLA5-2.xlsx,2023 Occupancy Ledger.xlsx,2nd Chance Independent Contractor Agreement - redline.docx,
Make it Happen filing,2,unknown,other=2,MIH - Cert of Incorporation.pdf,MIH - Filing Receipt.pdf,,
Mammohan Beed Sandhu Reco Peter 1800 - 82 Whaley Avenue,0,unknown,(empty),,,,
Marcia Deer - 318 Wicks Ave,0,unknown,(empty),,,,
Margarita - 8 Autumn Dr,0,unknown,(empty),,,,
Maria Castro - 83 Cranford Blvd,0,unknown,(empty),,,,
Maria Ray,5,unknown,"other=3, spreadsheet=2",Buyout worksheet.xlsx,20230804115233144.pdf,20230905150959686.pdf,
Mark And Linda Interrante - Puffback & Water - 509 Gardiners Ave,1,unknown,other=1,claimform.pdf,,,
Mark Reco Bryan Karp - 195 N Country Rd,0,unknown,(empty),,,,
Marketing,84,property_appraisal,"other=68, contract=8, spreadsheet=6, report=2",Health Risk - Mold.docx,BBB- Learn the Basics of Google Ads.pdf,Better Business Bureau.docx,
Marketing & Advertising Secure,186,property_appraisal,"other=123, spreadsheet=55, report=5, invoice=2, contract=1",Angi Pro Client emails.xlsx,Angi Testamonials spreadsheet.xlsx,Angil Review Link.docx,
